,book_id,authors,original_publication_year,original_title,title,language_code,image_url,comb
6442,17863,Charles Stross,2005.0,Accelerando,Accelerando (Singularity),en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388240687l/17863.jpg,accelerando charles stross
6443,23209971,Sara Nović,2015.0,Girl at War,Girl at War,eng,https://images.gr-assets.com/books/1414348859l/23209971.jpg,girl at war sara nović
6444,164719,Darren Shan,2005.0,Lord Loss,"Lord Loss (The Demonata, #1)",eng,https://images.gr-assets.com/books/1344267992l/164719.jpg,lord loss darren shan
6445,6460331,Meg Cabot,2010.0,Runaway ,"Runaway (Airhead, #3)",eng,https://images.gr-assets.com/books/1328840338l/6460331.jpg,runaway  meg cabot
6446,39796,"Henning Mankell, Steven T. Murray",1995.0,Villospår,"Sidetracked (Kurt Wallander, #5)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388381747l/39796.jpg,"villospår henning mankell, steven t. murray"
6447,15828714,Abbi Glines,2013.0,Sometimes It Lasts,"Sometimes It Lasts (Sea Breeze, #5)",eng,https://images.gr-assets.com/books/1415292563l/15828714.jpg,sometimes it lasts abbi glines
6448,12143200,Rachel Maddow,2012.0,Drift: The Unmooring of American Military Power,Drift: The Unmooring of American Military Power,eng,https://images.gr-assets.com/books/1318753897l/12143200.jpg,drift: the unmooring of american military power rachel maddow
6449,18222699,Joelle Charbonneau,2014.0,Graduation Day,"Graduation Day (The Testing, #3)",eng,https://images.gr-assets.com/books/1384363227l/18222699.jpg,graduation day joelle charbonneau
6450,48183,Billie Letts,1998.0,The Honk and Holler Opening Soon,The Honk and Holler Opening Soon,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440964560l/48183._SY475_.jpg,the honk and holler opening soon billie letts
6451,32445,Dean Koontz,1995.0,Strange Highways,Strange Highways,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388354564l/32445.jpg,strange highways dean koontz
6452,15047,Jeanette Winterson,1987.0,The Passion,The Passion,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388187737l/15047.jpg,the passion jeanette winterson
6453,206236,Don Winslow,2005.0,The Power of the Dog,The Power of the Dog,eng,https://images.gr-assets.com/books/1467260965l/206236.jpg,the power of the dog don winslow
6454,25817162,"Stephanie Dray, Laura Kamoie",2016.0,America's First Daughter,America's First Daughter,eng,https://images.gr-assets.com/books/1459542134l/25817162.jpg,"america's first daughter stephanie dray, laura kamoie"
6455,17285883,Kim Harrison,2014.0,The Undead Pool,"The Undead Pool (The Hollows, #12)",eng,https://images.gr-assets.com/books/1379687538l/17285883.jpg,the undead pool kim harrison
6456,6329547,Ilona Andrews,2009.0,On the Edge,"On the Edge (The Edge, #1)",eng,https://images.gr-assets.com/books/1307445575l/6329547.jpg,on the edge ilona andrews
6457,15698479,John Scalzi,2013.0,The Human Division,"The Human Division (Old Man's War, #5)",en-CA,https://images.gr-assets.com/books/1341582413l/15698479.jpg,the human division john scalzi
6458,148809,Jasper Fforde,2006.0,The Fourth Bear,"The Fourth Bear (Nursery Crime, #2)",en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442630942l/148809._SY475_.jpg,the fourth bear jasper fforde
6459,6471550,"Mike Carey, Bill Willingham, Peter Gross",2010.0,"The Unwritten, Volume 1: Tommy Taylor and the Bogus Identity","The Unwritten, Vol. 1: Tommy Taylor and the Bogus Identity",eng,https://images.gr-assets.com/books/1327887253l/6471550.jpg,"the unwritten, volume 1: tommy taylor and the bogus identity mike carey, bill willingham, peter gross"
6460,1317696,Salman Rushdie,2008.0,The Enchantress of Florence,The Enchantress of Florence,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1200508801l/1317696.jpg,the enchantress of florence salman rushdie
6461,11256293,Preeti Shenoy,2011.0,"Life is What You Make It: A Story of Love, Hope and How Determination Can Overcome Even Destiny","Life is What You Make It: A Story of Love, Hope and How Determination Can Overcome Even Destiny",eng,https://images.gr-assets.com/books/1308754493l/11256293.jpg,"life is what you make it: a story of love, hope and how determination can overcome even destiny preeti shenoy"
6462,1875,"Michel Foucault, Robert Hurley",1976.0,Histoire de la sexualité 1. La Volonté de savoir,"The History of Sexuality, Volume 1: An Introduction",eng,https://images.gr-assets.com/books/1486236798l/1875.jpg,"histoire de la sexualité 1. la volonté de savoir michel foucault, robert hurley"
6463,206193,Brad Thor,2006.0,Takedown,"Takedown (Scot Harvath, #5)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440645490l/206193._SY475_.jpg,takedown brad thor
6464,32827,Jules Verne,1865.0,De la Terre à la Lune,"From the Earth to the Moon (Extraordinary Voyages, #4)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389545038l/32827.jpg,de la terre à la lune jules verne
6465,27525,"Tim LaHaye, Jerry B. Jenkins",2003.0,Armageddon: The Cosmic Battle of the Ages,"Armageddon: The Cosmic Battle of the Ages (Left Behind, #11)",en-US,https://images.gr-assets.com/books/1406507661l/27525.jpg,"armageddon: the cosmic battle of the ages tim lahaye, jerry b. jenkins"
6466,10677213,"Steven Naifeh, Gregory White Smith",2011.0,Van Gogh: The Life,Van Gogh: The Life,eng,https://images.gr-assets.com/books/1411005913l/10677213.jpg,"van gogh: the life steven naifeh, gregory white smith"
6467,295132,Thomas  Moore,1988.0,Care of the Soul : A Guide for Cultivating Depth and Sacredness in Everyday Life,Care of the Soul: A Guide for Cultivating Depth and Sacredness in Everyday Life,,https://images.gr-assets.com/books/1360677664l/295132.jpg,care of the soul : a guide for cultivating depth and sacredness in everyday life thomas  moore
6468,7853757,Dennis Lehane,2010.0,Moonlight Mile ,"Moonlight Mile (Kenzie & Gennaro,#6)",en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441143001l/7853757._SY475_.jpg,moonlight mile  dennis lehane
6469,27002,Jasper Fforde,2007.0,First Among Sequels ,"First Among Sequels (Thursday Next, #5)",eng,https://images.gr-assets.com/books/1338467549l/27002.jpg,first among sequels  jasper fforde
6470,7531,Laurie Notaro,2002.0,The Idiot Girls' Action-Adventure Club: True Tales from a Magnificent and Clumsy Life,The Idiot Girls' Action-Adventure Club: True Tales from a Magnificent and Clumsy Life,en-GB,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388184921l/7531.jpg,the idiot girls' action-adventure club: true tales from a magnificent and clumsy life laurie notaro
6471,11801463,Robin Hobb,2011.0,City of Dragons,"City of Dragons (Rain Wild Chronicles, #3)",en-US,https://images.gr-assets.com/books/1322613975l/11801463.jpg,city of dragons robin hobb
6472,56912,Ross King,2006.0,The Judgment of Paris: The Revolutionary Decade that Gave the World Impressionism,The Judgment of Paris: The Revolutionary Decade That Gave the World Impressionism,en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441521513l/56912._SY475_.jpg,the judgment of paris: the revolutionary decade that gave the world impressionism ross king
6473,32456,Dean Koontz,1984.0,Darkfall,Darkfall,en-US,https://images.gr-assets.com/books/1308458183l/32456.jpg,darkfall dean koontz
6474,394228,Elizabeth  George,1989.0,Well-Schooled in Murder,"Well-Schooled in Murder (Inspector Lynley, #3)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389348416l/394228.jpg,well-schooled in murder elizabeth  george
6475,17332207,Alice McDermott,2013.0,Someone,Someone,eng,https://images.gr-assets.com/books/1377579911l/17332207.jpg,someone alice mcdermott
6476,186669,Lian Hearn,2003.0,Brilliance of the Moon ,"Brilliance of the Moon (Tales of the Otori, #3)",,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441513199l/186669._SY475_.jpg,brilliance of the moon  lian hearn
6477,3097601,Michael Thomas Ford,2008.0,Suicide Notes,Suicide Notes,eng,https://images.gr-assets.com/books/1424990334l/3097601.jpg,suicide notes michael thomas ford
6478,107896,David Nicholls,2003.0,Starter for Ten,Starter for Ten,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348794628l/107896.jpg,starter for ten david nicholls
6479,1563413,"Elizabeth Ross, ROFry",1973.0,The Three Little Pigs (A Little Golden Book),The Three Little Pigs,eng,https://images.gr-assets.com/books/1310278098l/1563413.jpg,"the three little pigs (a little golden book) elizabeth ross, rofry"
6480,7184,"Alexandre Dumas, David Coward, Auguste Maquet",1845.0,Vingt ans après,"Twenty Years After (The D'Artagnan Romances, #2)",,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1165607713l/7184.jpg,"vingt ans après alexandre dumas, david coward, auguste maquet"
6481,25114548,Sandra Brown,2015.0,Friction,Friction,en-CA,https://images.gr-assets.com/books/1434044640l/25114548.jpg,friction sandra brown
6482,447,Paul Auster,1989.0,Moon Palace,Moon Palace,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390616212l/447.jpg,moon palace paul auster
6483,28483,"Margaret Weis, Tracy Hickman",1994.0,The Seventh Gate,"The Seventh Gate (The Death Gate Cycle, #7)",en-US,https://images.gr-assets.com/books/1327837380l/28483.jpg,"the seventh gate margaret weis, tracy hickman"
6484,102459,Mike Mignola,1994.0,Hellboy: Wake the Devil,"Hellboy, Vol. 2: Wake the Devil (Hellboy, #2)",eng,https://images.gr-assets.com/books/1486039250l/102459.jpg,hellboy: wake the devil mike mignola
6485,9644151,Mike Mullin,2011.0,Ashfall,"Ashfall (Ashfall, #1)",eng,https://images.gr-assets.com/books/1301592315l/9644151.jpg,ashfall mike mullin
6486,781498,"Trinka Hakes Noble, Steven Kellogg",1980.0,The Day Jimmy's Boa Ate the Wash,The Day Jimmy's Boa Ate the Wash,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348478859l/781498.jpg,"the day jimmy's boa ate the wash trinka hakes noble, steven kellogg"
6487,13526026,Nelson DeMille,2012.0,The Panther,"The Panther  (John Corey, #6)",eng,https://images.gr-assets.com/books/1338763739l/13526026.jpg,the panther nelson demille
6488,123063,Michel Faber,2000.0,Under the Skin,Under the Skin,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1171847901l/123063.jpg,under the skin michel faber
6489,140524,Dorothy Gilman,1966.0,The Unexpected Mrs. Pollifax,The Unexpected Mrs. Pollifax  (Mrs. Pollifax #1),eng,https://images.gr-assets.com/books/1407611607l/140524.jpg,the unexpected mrs. pollifax dorothy gilman
6490,17159011,"Douglas Preston, Lincoln Child",2013.0,White Fire,"White Fire (Pendergast, #13)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1581563145l/17159011.jpg,"white fire douglas preston, lincoln child"
6491,1051620,Karen Miller,2005.0,"The Innocent Mage (Kingmaker, Kingbreaker, #1)","The Innocent Mage (Kingmaker, Kingbreaker, #1)",eng,https://images.gr-assets.com/books/1327918882l/1051620.jpg,"the innocent mage (kingmaker, kingbreaker, #1) karen miller"
6492,1337448,"Christiane F., Kai Hermann, Horst Rieck",1978.0,Wir Kinder vom Bahnhof Zoo,Wir Kinder vom Bahnhof Zoo,ger,https://images.gr-assets.com/books/1463309277l/1337448.jpg,"wir kinder vom bahnhof zoo christiane f., kai hermann, horst rieck"
6493,32276,Carl Sagan,1977.0,The Dragons of Eden: Speculations on the Evolution of Human Intelligence,Dragons of Eden: Speculations on the Evolution of Human Intelligence,eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1429540203l/32276.jpg,the dragons of eden: speculations on the evolution of human intelligence carl sagan
6494,142079,Sue Grafton,2005.0,S is for Silence,"S is for Silence (Kinsey Millhone, #19)",eng,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439457865l/142079._SY475_.jpg,s is for silence sue grafton
6495,1303564,Robert Muchamore,2005.0,Maximum Security (Cherub #3),"Maximum Security (Cherub, #3)",eng,https://images.gr-assets.com/books/1357225650l/1303564.jpg,maximum security (cherub #3) robert muchamore
6496,375901,Leo Lionni,1967.0,Frederick,Frédéric,fre,https://images.gr-assets.com/books/1329956148l/375901.jpg,frederick leo lionni
6497,7059135,Maria V. Snyder,2010.0,Inside Out,"Inside Out (Insider, #1)",eng,https://images.gr-assets.com/books/1335383824l/7059135.jpg,inside out maria v. snyder
6498,17346698,"John             Lewis, Andrew Aydin, Nate Powell",2013.0,March: Book One,"March: Book One (March, #1)",eng,https://images.gr-assets.com/books/1360539808l/17346698.jpg,"march: book one john             lewis, andrew aydin, nate powell"
6499,218659,"Flannery O'Connor, Robert Fitzgerald",1965.0,Everything that Rises Must Converge,Everything That Rises Must Converge: Stories,eng,https://images.gr-assets.com/books/1412859621l/218659.jpg,"everything that rises must converge flannery o'connor, robert fitzgerald"
6500,1746470,Sherrilyn Kenyon,2008.0,Dream Chaser,"Dream Chaser (Dark-Hunter #13, Dream-Hunter #3)",eng,https://images.gr-assets.com/books/1462051552l/1746470.jpg,dream chaser sherrilyn kenyon
6501,45234,Hugh Laurie,1996.0,The Gun Seller,The Gun Seller,en-US,https://images.gr-assets.com/books/1480110444l/45234.jpg,the gun seller hugh laurie
6502,8242117,Nora Ephron,2010.0,I remember nothing and other reflections,I Remember Nothing: and Other Reflections,en-US,https://images.gr-assets.com/books/1320544923l/8242117.jpg,i remember nothing and other reflections nora ephron
6503,14082,"R.K. Narayan, Jhumpa Lahiri",1943.0,Malgudi Days,Malgudi Days,eng,https://images.gr-assets.com/books/1455574981l/14082.jpg,"malgudi days r.k. narayan, jhumpa lahiri"
6504,28257707,Mark Manson,2016.0,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,eng,https://images.gr-assets.com/books/1465761302l/28257707.jpg,the subtle art of not giving a f*ck: a counterintuitive approach to living a good life mark manson
6505,2579284,James Grady,1974.0,Six Days of the Condor,Six Days of the Condor,eng,https://images.gr-assets.com/books/1313011780l/2579284.jpg,six days of the condor james grady
6506,698,Anne Tyler,2006.0,Digging to America,Digging to America,eng,https://images.gr-assets.com/books/1327901292l/698.jpg,digging to america anne tyler
6507,12360050,"Oliver Pötzsch, Lee Chadeayne",2009.0,"Die Henkerstochter und der schwarze Mönch (Band 2 aus der Reihe ""Die Henkerstochter-Saga"")","The Dark Monk (The Hangman's Daughter, #2)",en-US,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442954456l/12360050._SX318_.jpg,"die henkerstochter und der schwarze mönch (band 2 aus der reihe ""die henkerstochter-saga"") oliver pötzsch, lee chadeayne"
6508,7145565,Jussi Adler-Olsen,2009.0,Flaskepost fra P,"Flaskepost fra P (Afdeling Q, #3)",dan,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1258242269l/7145565.jpg,flaskepost fra p jussi adler-olsen
6509,7979,Brian Jacques,1994.0,The Bellmaker,"The Bellmaker (Redwall, #7)",,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386921177l/7979.jpg,the bellmaker brian jacques
6510,105986,P.G. Wodehouse,1938.0,The Code Of The Woosters,"The Code of the Woosters (Jeeves, #7)",eng,https://images.gr-assets.com/books/1299729089l/105986.jpg,the code of the woosters p.g. wodehouse
6511,5849,V.S. Naipaul,1961.0,A House for Mr. Biswas,A House for Mr Biswas,en-GB,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1564755127l/5849.jpg,a house for mr. biswas v.s. naipaul
6512,13708346,Patricia Cornwell,2012.0,The Bone Bed,"The Bone Bed (Kay Scarpetta, #20)",en-US,https://images.gr-assets.com/books/1338860340l/13708346.jpg,the bone bed patricia cornwell
6513,8649656,Stephen Fry,2010.0,The Fry Chronicles: An Autobiography,The Fry Chronicles (Memoir #2),eng,https://images.gr-assets.com/books/1376317909l/8649656.jpg,the fry chronicles: an autobiography stephen fry
6514,448836,"John Locke, C.B. Macpherson",1689.0,Second Treatise of Government,Second Treatise of Government,eng,https://images.gr-assets.com/books/1405624453l/448836.jpg,"second treatise of government john locke, c.b. macpherson"
6515,17228280,Elizabeth Eulberg,2014.0,Better Off Friends,Better off Friends,eng,https://images.gr-assets.com/books/1386372561l/17228280.jpg,better off friends elizabeth eulberg
6516,6966823,Nicholas Carr,2010.0,The Shallows: What the Internet is Doing to Our Brains,The Shallows: What the Internet is Doing to Our Brains,eng,https://images.gr-assets.com/books/1368393880l/6966823.jpg,the shallows: what the internet is doing to our brains nicholas carr
6517,11488123,Natasha Solomons,2011.0,The House at Tyneford,The House at Tyneford,eng,https://images.gr-assets.com/books/1377631578l/11488123.jpg,the house at tyneford natasha solomons
